IdDocumento,entrada,introduccion,planteamiento,objetivos,marco_teorico,desarrollo,resultado,conclusiones,referencias,Secciones presentes,diagnostivo
314,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,0,1,1,1,7,incompleto
315,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,1,1,1,0,7,incompleto
316,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,0,0,0,1,5,incompleto
317,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis.,1,1,1,1,1,1,0,0,6,incompleto
318,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,1,0,1,1,7,incompleto
319,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,1,0,1,0,6,incompleto
320,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,1,0,1,1,7,incompleto
321,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,0,1,1,0,6,incompleto
322,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,0,0,1,1,6,incompleto
323,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,1,1,1,1,8,correcto
324,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,0,1,1,1,7,incompleto
325,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,0,0,1,1,1,6,incompleto
326,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,1,0,1,0,6,incompleto
327,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,1,0,1,1,7,incompleto
328,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,0,1,0,1,1,6,incompleto
329,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,0,0,1,1,6,incompleto
330,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,0,1,1,0,6,incompleto
331,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,1,1,1,1,8,correcto
332,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,0,1,1,0,6,incompleto
333,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,0,1,1,1,7,incompleto
334,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,0,1,1,1,1,1,1,7,incompleto
335,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto.,1,1,1,1,1,0,0,0,5,incompleto
336,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,1,0,1,0,6,incompleto
337,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,0,0,1,0,5,incompleto
338,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,1,0,1,1,7,incompleto
339,PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,0,1,1,0,1,1,1,1,6,incompleto
340,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis.,1,1,1,1,1,1,0,0,6,incompleto
341,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,0,1,1,0,6,incompleto
342,PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis.,0,1,1,1,1,1,0,0,5,incompleto
343,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,0,1,1,0,1,0,5,incompleto
344,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo.,1,1,1,1,0,0,1,0,5,incompleto
345,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | RESULTADO: Se muestran los resultados obtenidos y su anÃ¡lisis. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,0,1,0,1,6,incompleto
346,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,0,0,1,1,6,incompleto
347,INTRODUCCION: En este documento se presenta el contexto y la motivaciÃ³n del proyecto. | PLANTEAMIENTO DEL PROBLEMA: Se plantea el problema central que aborda el proyecto. | OBJETIVOS: El objetivo general es implementar el sistema descrito. | MARCO TEORICO: Se revisan conceptos y teorÃ­as relevantes para el estudio. | DESARROLLO: Se detalla la metodologÃ­a y la implementaciÃ³n del proyecto. | CONCLUSIONES: Se discuten las conclusiones y aportes del trabajo. | REFERENCIAS: Se listan las fuentes y bibliografÃ­a consultada.,1,1,1,1,1,0,1,1,7,incompleto
